"Name","OverallScore","SyntaxValid","SyntaxErrors","DocScore","MissingSections","SecurityScore","SecurityIssues","ErrorHandlingScore","CodeQualityScore","Path"
"New Folderredirecttask.ps1","61","False","1","67",".EXAMPLE","100","","100","72","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\New Folderredirecttask.ps1"
"New Folderredirecttaskfavorites.ps1","56","False","1","67",".EXAMPLE","100","","80","70","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\New Folderredirecttaskfavorites.ps1"
"New Msintuneiosapp.ps1","61","False","1","100","","100","","80","52","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Application-Management\New Msintuneiosapp.ps1"
"New Msintuneiosappassignment.ps1","62","False","1","100","","100","","80","60","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Application-Management\New Msintuneiosappassignment.ps1"
"Officewin32Detectionscript.ps1","59","False","1","67",".EXAMPLE","100","","80","92","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Compliance-Detection\Officewin32Detectionscript.ps1"
"Onedrive Signin.ps1","63","False","1","67",".EXAMPLE","100","","100","96","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Onedrive Signin.ps1"
"Output Intunedevicereport.ps1","61","False","1","67",".EXAMPLE","100","","100","72","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Output Intunedevicereport.ps1"
"Physicaltocloudpc.ps1","49","False","1","67",".EXAMPLE","100","","30","98","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Physicaltocloudpc.ps1"
"RBAC Add Assign.ps1","63","False","1","100","","100","","80","70","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\RBAC Add Assign.ps1"
"RBAC Add.ps1","65","False","1","100","","100","","80","88","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\RBAC Add.ps1"
"RBAC Duplicaterole.ps1","64","False","1","100","","100","","80","76","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\RBAC Duplicaterole.ps1"
"RBAC Export.ps1","64","False","1","100","","100","","80","84","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Reporting-Analytics\RBAC Export.ps1"
"RBAC Get.ps1","65","False","1","100","","100","","80","86","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Reporting-Analytics\RBAC Get.ps1"
"RBAC Import Fromjson.ps1","65","False","1","100","","100","","80","86","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\RBAC Import Fromjson.ps1"
"RBAC Remove.ps1","64","False","1","100","","100","","80","80","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\RBAC Remove.ps1"
"RBAC Scopetags Applicationassign.ps1","67","False","1","100","","100","","100","72","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Application-Management\RBAC Scopetags Applicationassign.ps1"
"RBAC Scopetags Applicationunassign.ps1","68","False","1","100","","100","","100","78","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Application-Management\RBAC Scopetags Applicationunassign.ps1"
"RBAC Scopetags Deviceassign.ps1","67","False","1","100","","100","","100","70","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\RBAC Scopetags Deviceassign.ps1"
"RBAC Scopetags Deviceunassign.ps1","64","False","1","100","","100","","80","78","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\RBAC Scopetags Deviceunassign.ps1"
"RBAC Scopetags Policyassign.ps1","64","False","1","100","","100","","100","38","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\RBAC Scopetags Policyassign.ps1"
"RBAC Scopetags Policyunassign.ps1","62","False","1","100","","100","","80","58","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\RBAC Scopetags Policyunassign.ps1"
"RBAC Userstatus.ps1","61","False","1","100","","100","","80","52","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\RBAC Userstatus.ps1"
"Redirect Folders Favorites.ps1","62","False","1","67",".EXAMPLE","100","","100","88","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Redirect Folders Favorites.ps1"
"Redirect Folders.ps1","53","False","1","67",".EXAMPLE","70","Security risk: Contains pattern 'Invoke-Expression'","100","52","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Redirect Folders.ps1"
"Remediate (Case Conflict).ps1","57","False","1","67",".EXAMPLE","100","","70","100","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Remediation-Scripts\Remediate (Case Conflict).ps1"
"Remediate Acrobat 2017 Javascript.ps1","51","False","1","67",".EXAMPLE","100","","50","78","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Remediation-Scripts\Remediate Acrobat 2017 Javascript.ps1"
"Remediate Acrobat Pro 11 Flash.ps1","51","False","1","67",".EXAMPLE","100","","50","80","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Remediation-Scripts\Remediate Acrobat Pro 11 Flash.ps1"
"Remediate Acrobat Pro 11 Javascript.ps1","51","False","1","67",".EXAMPLE","100","","50","80","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Remediation-Scripts\Remediate Acrobat Pro 11 Javascript.ps1"
"Remediate Adobe Dc Javascript.ps1","51","False","1","67",".EXAMPLE","100","","50","78","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Remediation-Scripts\Remediate Adobe Dc Javascript.ps1"
"Remediate Adobe Reader Flash.ps1","51","False","1","67",".EXAMPLE","100","","50","80","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Remediation-Scripts\Remediate Adobe Reader Flash.ps1"
"Remediate Adobe Reader Javascript.ps1","51","False","1","67",".EXAMPLE","100","","50","76","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Remediation-Scripts\Remediate Adobe Reader Javascript.ps1"
"Remediate Chrome Outdated Plugins Disable.ps1","51","False","1","67",".EXAMPLE","100","","50","80","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Remediation-Scripts\Remediate Chrome Outdated Plugins Disable.ps1"
"Remediate Chrome Third Party Cookie Setting.ps1","51","False","1","67",".EXAMPLE","100","","50","80","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Remediation-Scripts\Remediate Chrome Third Party Cookie Setting.ps1"
"Remediate Dell BIOS Auto Power.ps1","51","False","1","67",".EXAMPLE","100","","50","80","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Remediation-Scripts\Remediate Dell BIOS Auto Power.ps1"
"Remediate Dell Powershell Provider.ps1","51","False","1","67",".EXAMPLE","100","","50","80","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Remediation-Scripts\Remediate Dell Powershell Provider.ps1"
"Remediate IP Source Routing.ps1","51","False","1","67",".EXAMPLE","100","","50","76","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Security-Hardening\Remediate IP Source Routing.ps1"
"Remediate IPv6 Source Routing.ps1","51","False","1","67",".EXAMPLE","100","","50","80","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Security-Hardening\Remediate IPv6 Source Routing.ps1"
"Remediate Lsa Protection Setting.ps1","51","False","1","67",".EXAMPLE","100","","50","78","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Security-Hardening\Remediate Lsa Protection Setting.ps1"
"Remediate Netbios.ps1","57","False","1","67",".EXAMPLE","100","","80","80","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Security-Hardening\Remediate Netbios.ps1"
"Remediate Pnp Admin Elevation Requirement.ps1","51","False","1","67",".EXAMPLE","100","","50","80","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Remediation-Scripts\Remediate Pnp Admin Elevation Requirement.ps1"
"Remediate Real Time Protection Status.ps1","57","False","1","67",".EXAMPLE","100","","80","80","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Security-Hardening\Remediate Real Time Protection Status.ps1"
"Remediate TPM Activation.ps1","51","False","1","67",".EXAMPLE","100","","50","80","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\BIOS-Management\Remediate TPM Activation.ps1"
"Remediate TPM Security Enabled.ps1","51","False","1","67",".EXAMPLE","100","","50","80","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\BIOS-Management\Remediate TPM Security Enabled.ps1"
"Remediate.ps1","51","False","1","67",".EXAMPLE","100","","50","80","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Remediation-Scripts\Remediate.ps1"
"Remediation.ps1","59","False","1","67",".EXAMPLE","100","","80","96","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Remediation-Scripts\Remediation.ps1"
"Remeditate.ps1","56","False","1","67",".EXAMPLE","100","","80","70","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Remeditate.ps1"
"Remoteactionaudit Get.ps1","65","False","1","100","","100","","80","88","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Reporting-Analytics\Remoteactionaudit Get.ps1"
"Remove Msintuneapp.ps1","62","False","1","100","","100","","80","62","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Application-Management\Remove Msintuneapp.ps1"
"Remove Onestart.ps1","58","False","1","67",".EXAMPLE","100","","80","86","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Remove Onestart.ps1"
"Remove Printer.ps1","68","False","1","100","","100","","100","80","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Remove Printer.ps1"
"Remove Scheduledtask.ps1","59","False","1","67",".EXAMPLE","100","","80","98","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Remove Scheduledtask.ps1"
"Remove-OneStart.ps1","45","False","1","0",".SYNOPSIS, .DESCRIPTION, .EXAMPLE","100","","80","86","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\Device-Management\Remove-OneStart.ps1"
"Remove-ScheduledTask.ps1","46","False","1","0",".SYNOPSIS, .DESCRIPTION, .EXAMPLE","100","","80","98","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\Task-Management\Remove-ScheduledTask.ps1"
"Removechat.ps1","41","False","1","67",".EXAMPLE","100","","0","76","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Removechat.ps1"
"Removeclassicteams Detect.ps1","41","False","1","67",".EXAMPLE","100","","0","78","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Compliance-Detection\Removeclassicteams Detect.ps1"
"Removepersonaldevices.ps1","45","False","1","67",".EXAMPLE","30","Security risk: Contains pattern 'ConvertTo-SecureString.*-AsPlainText'; Potential hardcoded credential detected","80","94","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Removepersonaldevices.ps1"
"Removepersonalteams Detect.ps1","47","False","1","67",".EXAMPLE","100","","30","80","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Compliance-Detection\Removepersonalteams Detect.ps1"
"Rename Intunedeviceconfigurationprofile.ps1","61","False","1","100","","100","","80","52","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Rename Intunedeviceconfigurationprofile.ps1"
"Required Apps Check.ps1","60","False","1","100","","100","","50","100","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Application-Management\Required Apps Check.ps1"
"Requirement.ps1","41","False","1","67",".EXAMPLE","100","","0","78","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Requirement.ps1"
"Save Vcredist.ps1","65","False","1","100","","100","","80","94","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Save Vcredist.ps1"
"ScheduledTaskTemplate.ps1","46","False","1","0",".SYNOPSIS, .DESCRIPTION, .EXAMPLE","100","","80","100","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\Task-Management\ScheduledTaskTemplate.ps1"
"Scheduledtasktemplate.ps1","59","False","1","67",".EXAMPLE","100","","80","100","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Scheduledtasktemplate.ps1"
"Script Intunepstemplate.ps1","41","False","1","67",".EXAMPLE","100","","0","78","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Script Intunepstemplate.ps1"
"Script Templatewithauth.ps1","64","False","1","100","","100","","80","76","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Script Templatewithauth.ps1"
"Searchdetect.ps1","47","False","1","67",".EXAMPLE","100","","30","80","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Compliance-Detection\Searchdetect.ps1"
"Searchremediate.ps1","41","False","1","67",".EXAMPLE","100","","0","76","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Remediation-Scripts\Searchremediate.ps1"
"Set Appscaling.ps1","59","False","1","67",".EXAMPLE","100","","80","98","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Application-Management\Set Appscaling.ps1"
"Set Autopilotdevicegrouptag.ps1","62","False","1","100","","100","","100","22","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Set Autopilotdevicegrouptag.ps1"
"Set Currentuserlocale.ps1","53","False","1","67",".EXAMPLE","100","","50","98","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Set Currentuserlocale.ps1"
"Set Intuneiosmanagedappassignment.ps1","62","False","1","100","","100","","80","62","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Application-Management\Set Intuneiosmanagedappassignment.ps1"
"Set Lenovovantage.ps1","60","False","1","67",".EXAMPLE","100","","100","70","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Set Lenovovantage.ps1"
"Set Monitorbrightness.ps1","61","False","1","67",".EXAMPLE","100","","100","80","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Set Monitorbrightness.ps1"
"Set Msintuneprofiletypescopetag.ps1","60","False","1","100","","100","","100","0","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Set Msintuneprofiletypescopetag.ps1"
"Set Onedriveconfig.ps1","41","False","1","67",".EXAMPLE","100","","0","74","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Set Onedriveconfig.ps1"
"Set Registryvalue.ps1","59","False","1","67",".EXAMPLE","100","","80","98","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Set Registryvalue.ps1"
"Set Timezone.ps1","51","False","1","67",".EXAMPLE","100","","50","80","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Set Timezone.ps1"
"Set Windowsdesktopwallpaper.ps1","56","False","1","100","","100","","80","0","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Set Windowsdesktopwallpaper.ps1"
"Set Windowssystemconfig.ps1","41","False","1","67",".EXAMPLE","100","","0","76","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Set Windowssystemconfig.ps1"
"Set Windowstimezone.ps1","52","False","1","67",".EXAMPLE","100","","80","22","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Set Windowstimezone.ps1"
"Set Windowsuserconfig.ps1","43","False","1","67",".EXAMPLE","100","","0","98","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Set Windowsuserconfig.ps1"
"Settingscatalog Export.ps1","63","False","1","100","","100","","80","70","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Reporting-Analytics\Settingscatalog Export.ps1"
"Settingscatalog Get.ps1","63","False","1","100","","100","","80","74","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Reporting-Analytics\Settingscatalog Get.ps1"
"Settingscatalog Import Fromjson.ps1","64","False","1","100","","100","","80","82","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Settingscatalog Import Fromjson.ps1"
"Setup.ps1","40","False","1","67",".EXAMPLE","70","Security risk: Contains pattern 'Invoke-Expression'","30","68","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Setup.ps1"
"Softwareupdates Export.ps1","64","False","1","100","","100","","80","76","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Reporting-Analytics\Softwareupdates Export.ps1"
"Softwareupdates Get.ps1","63","False","1","100","","100","","80","74","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Reporting-Analytics\Softwareupdates Get.ps1"
"Softwareupdates Import Fromjson.ps1","64","False","1","100","","100","","80","84","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Softwareupdates Import Fromjson.ps1"
"Start Intunemanagement.ps1","55","False","1","67",".EXAMPLE","100","","70","80","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Start Intunemanagement.ps1"
"Taskbar Template.ps1","40","False","1","67",".EXAMPLE","100","","0","68","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Taskbar Template.ps1"
"Termsandconditions Add Assign.ps1","63","False","1","100","","100","","80","70","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Termsandconditions Add Assign.ps1"
"Termsandconditions Add.ps1","65","False","1","100","","100","","80","86","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Termsandconditions Add.ps1"
"Termsandconditions Export.ps1","64","False","1","100","","100","","80","78","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Reporting-Analytics\Termsandconditions Export.ps1"
